
Gene : LOC340549
Primary Tissue : None Selected	
Tissue subtype 1 : None Selected	
Histology : None Selected	
Histology subtype 1 : None Selected	

Sample Name	COSMIC Sample ID	Amino Acid	Nucleotide	Primary Tissue	Tissue subtype 1	Tissue subtype 2	Histology	Histology subtype 1	Histology subtype 2	Pubmed ID	studies	Mutation ID	Somatic Status	Sample Source	Zygosity	Chromosome NCBI36	Genome Start NCBI36	Genome Stop NCBI36	Chromosome GRCh37	Genome Start GRCh37	Genome Stop GRCh37	
BB30-HNC	753531	 	 	upper_aerodigestive_tract	head_neck	NS	carcinoma	squamous_cell_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
BB49-HNC	753532	 	 	upper_aerodigestive_tract	head_neck	NS	carcinoma	squamous_cell_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
BB65-RCC	753533	 	 	kidney	NS	NS	carcinoma	renal_cell_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
COLO-829	687448	 	 	skin	NS	NS	malignant_melanoma	NS	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
CP50-MEL-B	753545	 	 	skin	NS	NS	malignant_melanoma	NS	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
CP66-MEL	753546	 	 	skin	NS	NS	malignant_melanoma	NS	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
D-542MG	753549	 	 	central_nervous_system	brain	NS	glioma	NS	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HA7-RCC	753558	 	 	kidney	NS	NS	carcinoma	renal_cell_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HCC1143	749710	 	 	breast	NS	NS	carcinoma	ductal_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HCC1187	749711	 	 	breast	NS	NS	carcinoma	ductal_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HCC1395	749712	 	 	breast	NS	NS	carcinoma	ductal_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HCC1599	749713	 	 	breast	NS	NS	carcinoma	ductal_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HCC1937	749714	 	 	breast	NS	NS	carcinoma	ductal_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HCC1954	749709	 	 	breast	NS	NS	carcinoma	ductal_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HCC2157	749715	 	 	breast	NS	NS	carcinoma	ductal_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HCC2218	749716	 	 	breast	NS	NS	carcinoma	ductal_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
HCC38	749717	 	 	breast	NS	NS	carcinoma	ductal_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
J82	753566	 	 	urinary_tract	bladder	NS	carcinoma	NS	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
LB1047-RCC	753577	 	 	kidney	NS	NS	carcinoma	renal_cell_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
LB2241-RCC	753578	 	 	kidney	NS	NS	carcinoma	renal_cell_carcinoma	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
LB2518-MEL	753579	 	 	skin	NS	NS	malignant_melanoma	NS	NS	 	152	 	 	Cultured Sample	 	 	 	 	 	 	 
